103700,"MOBIL VELOCITE N 6, 19LT",0,1,0,1,1,0,3,4,0,227119,0,227119,227119,0,681357,955793
104041,"MOBILGREASE XHP 223,18 KGS",0,0,0,1,0,0,1,1,0,0,0,160971,0,0,160971,160971
104114,"MOBIL DELVAC ELITE 15W/40, 19LT ",0,0,1,0,0,0,1,1,0,0,98179,0,0,0,98179,98179
104200,"MOBIL  UNIVIS 46, 208LTS",0,1,0,0,0,0,1,2,0,665356,0,0,0,0,665356,1431044
104280,MOBIL SHC RARUS 46 19LT,0,0,0,1,0,0,1,2,0,0,0,306662,0,0,306662,632023
104282,"MOBIL SHC RARUS 68, 19LT ",0,0,1,0,1,0,2,3,0,0,306662,0,306662,0,613324,938685
104323,"MOBIL UNIVIS N 32, 19LT",10,1,0,0,0,0,11,27,808548,71871,0,0,0,0,880419,2234992
104324,"MOBIL UNIVIS N 46, 19 LTS",0,2,1,0,0,0,3,4,0,143076,71538,0,0,0,214614,301055
104331,"MOBIL VACUOLINE 537, 19LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,128279
104342,"MOBIL DELVAC 1 GEAR OIL 75W - 90, 19LT ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,261552
104405U,"MOBIL SUPER 3000 XE 5W- 30, BIDON 4 LTS ",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,66000
104406,"MOBIL SUPER 3000 XE 5W-30, 208LT",1,0,0,0,0,0,1,3,1174717,0,0,0,0,0,1174717,3524151
104711,"MOBIL DELVAC 1 TRANS FLUID 50, 19LT",0,0,3,0,0,0,3,8,0,0,924501,0,0,0,924501,2559286
104740,MOBIL AGUA DESMINERALIZADA 5 LT,0,1,0,0,0,0,1,1,0,11848,0,0,0,0,11848,11848
104780,"MOBIL DELVAC 1 ATF, 19LT ",0,3,0,0,0,0,3,18,0,673683,0,0,0,0,673683,4247298
104811,"MOBIL DELVAC EXTREME 10W-30, 19LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129237
104901,"MOBILECT 39, 210LT",0,2,0,1,0,0,3,4,0,1442760,0,721201,0,0,2163961,2993915
105190,"MOBIL DELVAC  XHP ESP S 10W-40, 19LT",0,0,0,0,3,0,3,19,0,0,0,0,303189,0,303189,2257212
105223,"MOBIL ATF D/M, 208LT",1,0,0,0,0,0,1,1,906308,0,0,0,0,0,906308,906308
105232,"MOBIL SUPER 2000 FORMULA P 10W-40, 208LTS",2,0,0,2,0,0,4,4,1748250,0,0,1748250,0,0,3496500,3496500
105352,"MOBIL DELVAC 1 ESP 5W-40, 4LT ",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,504910
105621,"MOBIL SUPER 3000 XE 5W -30, 4LTS",0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2506080
105621U,"MOBIL SUPER 3000 XE 5W -30, 4LTS",0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,375912
105626,"MOBIL SUPER 2000 FORMULA 9 10W -40, 4LTS ",2,0,2,1,0,0,5,18,158706,0,158706,79353,0,0,396765,1428354
105627,MOBIL SUPER 1000 10W-30 4LT,0,0,2,0,0,0,2,4,0,0,153190,0,0,0,153190,306164
105628,"MOBIL SUPER 1000 20W-50, 4LT",1,0,0,0,0,0,1,1,64852,0,0,0,0,0,64852,64852
105631,"MOBIL SPECIAL 10W-40, 4LT",0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2550000
105632,"MOBIL SPECIAL 20W 50, 4LT ",0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,2535164
105636,"MOBIL ATF 220, 4LT",0,0,0,0,1,0,1,2,0,0,0,0,66528,0,66528,133056
105638,"MOBIL DELVAC MX 15W-40, 4LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78607
105638U,"MOBIL DELVAC MX 15W-40, 1 UND X 4LT",0,0,0,15,1,0,16,16,0,0,0,294780,19652,0,314432,314432
105639,"MOBIL DELVAC SUPER 1200 F2 15W-40,4LT",0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,2985000
105642,"MOBILUBE HD PLUS 80W-90, 4LT",0,0,2,0,1,0,3,6,0,0,133560,0,66780,0,200340,399925
105643,"MOBIL DELVAC EXTENDED LIFE C 50%, 4LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,91861
105645,"MOBILUBE HD PLUS 85W -140, 4LTS",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,132050
105742,"MOBILGEAR XMP 220, 208LT",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,787960
105746,"MOBILGEAR XMP 150, 19LTS",0,0,1,0,0,0,1,7,0,0,78752,0,0,0,78752,649706
105747,"MOBILGEAR XMP 220, 19LT",0,2,0,0,0,0,2,10,0,160612,0,0,0,0,160612,936900.4
105748,"MOBILGEAR XMP 460, 19LTS",0,0,1,0,0,0,1,4,0,0,81370,0,0,0,81370,376339
